id,key,value,type 
5801950167,street,Amherst Road,addr
5801950167,source,M-NCPPC,sourc
5801950168,city,Hyattsville,addr
5801950168,housenumber,2300,addr
5801950168,postcode,20782,addr
5801950168,state,MD,addr
5801950168,street,Sheridan Street,addr
5801950168,source,M-NCPPC,sourc
5801950169,city,Hyattsville,addr
5801950169,housenumber,2314,addr
5801950169,postcode,20782,addr
5801950169,state,MD,addr
5801950169,street,Rittenhouse Street,addr
5801950169,source,M-NCPPC,sourc
5801950170,city,Hyattsville,addr
5801950170,housenumber,6638,addr
5801950170,postcode,20782,addr
5801950170,state,MD,addr
5801950170,street,24th Place,addr
5801950170,source,M-NCPPC,sourc
5801950171,city,Hyattsville,addr
5801950171,housenumber,6801,addr
5801950171,postcode,20782,addr
5801950171,state,MD,addr
5801950171,street,25th Avenue,addr
5801950171,source,M-NCPPC,sourc
5801950172,city,Hyattsville,addr
5801950172,housenumber,6618,addr
5801950172,postcode,20782,addr
5801950172,state,MD,addr
5801950172,street,24th Place,addr
5801950172,source,M-NCPPC,sourc
5801950173,city,Hyattsville,addr
5801950173,housenumber,6644,addr
5801950173,postcode,20782,addr
5801950173,state,MD,addr
5801950173,street,23rd Place,addr
5801950173,source,M-NCPPC,sourc
5801950174,city,Hyattsville,addr
5801950174,housenumber,6413,addr
5801950174,postcode,20782,addr
5801950174,state,MD,addr
5801950174,street,Ager Road,addr
5801950174,source,M-NCPPC,sourc
5801950175,city,Hyattsville,addr
5801950175,housenumber,2516,addr
5801950175,postcode,20783,addr
5801950175,state,MD,addr
5801950175,street,Avalon Place,addr
5801950175,source,M-NCPPC,sourc
5801950176,city,Hyattsville,addr
5801950176,housenumber,6630,addr
5801950176,postcode,20782,addr
5801950176,state,MD,addr
5801950176,street,23rd Place,addr
5801950176,source,M-NCPPC,sourc
5801950177,city,Hyattsville,addr
5801950177,flats,UNIT 101 - 203,addr
5801950177,housenumber,6815,addr
5801950177,postcode,20783,addr
5801950177,state,MD,addr
5801950177,street,Riggs Manor Drive,addr
5801950177,source,M-NCPPC,sourc
5801950178,city,Hyattsville,addr
5801950178,flats,UNIT 101 - 303,addr
5801950178,housenumber,1904,addr
5801950178,postcode,20783,addr
5801950178,state,MD,addr
5801950178,street,Amherst Road,addr
5801950178,source,M-NCPPC,sourc
5801950179,city,Hyattsville,addr
5801950179,housenumber,6701,addr
5801950179,postcode,20782,addr
5801950179,state,MD,addr
5801950179,street,25th Avenue,addr
5801950179,source,M-NCPPC,sourc
5801950180,city,Hyattsville,addr
5801950180,flats,UNIT 101 - 203,addr
5801950180,housenumber,6809,addr
5801950180,postcode,20783,addr
5801950180,state,MD,addr
5801950180,street,Riggs Road,addr
5801950180,source,M-NCPPC,sourc
5801950181,city,Hyattsville,addr
5801950181,housenumber,6705,addr
5801950181,postcode,20782,addr
5801950181,state,MD,addr
5801950181,street,25th Avenue,addr
5801950181,source,M-NCPPC,sourc
5801950182,city,Hyattsville,addr
5801950182,flats,UNIT 101 - 203,addr
5801950182,housenumber,6809,addr
5801950182,postcode,20783,addr
5801950182,state,MD,addr
5801950182,street,Riggs Manor Drive,addr
5801950182,source,M-NCPPC,sourc
5801950183,city,Hyattsville,addr
5801950183,housenumber,6608,addr
5801950183,postcode,20782,addr
5801950183,state,MD,addr
5801950183,street,23rd Place,addr
5801950183,source,M-NCPPC,sourc
5801950184,city,Hyattsville,addr
5801950184,housenumber,2502,addr
5801950184,postcode,20782,addr
5801950184,state,MD,addr
5801950184,street,Van Buren Street,addr
5801950184,source,M-NCPPC,sourc
5801950185,city,Hyattsville,addr
5801950185,housenumber,6616,addr
5801950185,postcode,20782,addr
5801950185,state,MD,addr
5801950185,street,24th Place,addr
5801950185,source,M-NCPPC,sourc
5801950186,city,Hyattsville,addr
5801950186,housenumber,6642,addr
5801950186,postcode,20782,addr
5801950186,state,MD,addr
5801950186,street,23rd Place,addr
5801950186,source,M-NCPPC,sourc
5801950187,city,Hyattsville,addr
5801950187,housenumber,6606,addr
5801950187,postcode,20782,addr
5801950187,state,MD,addr
5801950187,street,23rd Place,addr
5801950187,source,M-NCPPC,sourc
5801950188,city,Hyattsville,addr
5801950188,housenumber,6407,addr
5801950188,postcode,20782,addr
5801950188,state,MD,addr
5801950188,street,Ager Road,addr
5801950188,source,M-NCPPC,sourc
5801950189,city,Hyattsville,addr
5801950189,housenumber,2518,addr
5801950189,postcode,20783,addr
5801950189,state,MD,addr
5801950189,street,Avalon Place,addr
5801950189,source,M-NCPPC,sourc
5801950190,city,Hyattsville,addr
5801950190,housenumber,6639,addr
5801950190,postcode,20782,addr
5801950190,state,MD,addr
5801950190,street,24th Avenue,addr
5801950190,source,M-NCPPC,sourc
5801950191,city,Hyattsville,addr
5801950191,housenumber,2315,addr
5801950191,postcode,20782,addr
5801950191,state,MD,addr
5801950191,street,Woodberry Street,addr
5801950191,source,M-NCPPC,sourc
5801950192,city,Hyattsville,addr
5801950192,housenumber,6819,addr
5801950192,postcode,20783,addr
5801950192,state,MD,addr
5801950192,street,Riggs Manor Drive,addr
5801950192,source,M-NCPPC,sourc
5801950193,city,Hyattsville,addr
5801950193,housenumber,6409,addr
5801950193,postcode,20782,addr
5801950193,state,MD,addr
5801950193,street,Ager Road,addr
5801950193,source,M-NCPPC,sourc
5801950194,city,Hyattsville,addr
5801950194,housenumber,6612,addr
5801950194,postcode,20782,addr
5801950194,state,MD,addr
5801950194,street,24th Place,addr
5801950194,source,M-NCPPC,sourc
5801950195,city,Hyattsville,addr
5801950195,flats,UNIT 101 - 304,addr
5801950195,housenumber,6811,addr
5801950195,postcode,20783,addr
5801950195,state,MD,addr
5801950195,street,Riggs Manor Drive,addr
5801950195,source,M-NCPPC,sourc
5801950196,city,Hyattsville,addr
5801950196,flats,UNIT 101 - 204,addr
5801950196,housenumber,1903,addr
5801950196,postcode,20783,addr
5801950196,state,MD,addr
5801950196,street,Amherst Road,addr
5801950196,source,M-NCPPC,sourc
5801950197,city,Hyattsville,addr
5801950197,housenumber,2408,addr
5801950197,postcode,20782,addr
5801950197,state,MD,addr
5801950197,street,Sheridan Street,addr
5801950197,source,M-NCPPC,sourc
5801950198,city,Hyattsville,addr
5801950198,flats,UNIT 101 - 203,addr
5801950198,housenumber,6805,addr
5801950198,postcode,20783,addr
5801950198,state,MD,addr
5801950198,street,Riggs Road,addr
5801950198,source,M-NCPPC,sourc
5801950199,city,Hyattsville,addr
5801950199,flats,UNIT 101 - 304,addr
5801950199,housenumber,1901,addr
5801950199,postcode,20783,addr
5801950199,state,MD,addr
5801950199,street,Amherst Road,addr
5801950199,source,M-NCPPC,sourc
5801950200,city,Hyattsville,addr
5801950200,housenumber,2508,addr
5801950200,postcode,20782,addr
5801950200,state,MD,addr
5801950200,street,Van Buren Street,addr
5801950200,source,M-NCPPC,sourc
5801950201,city,Hyattsville,addr
5801950201,flats,UNIT 1 - 304,addr
5801950201,housenumber,1902,addr
5801950201,postcode,20783,addr
5801950201,state,MD,addr
5801950201,street,Van Buren Street,addr
5801950201,source,M-NCPPC,sourc
5801950202,city,Hyattsville,addr
5801950202,housenumber,6614,addr
5801950202,postcode,20782,addr
5801950202,state,MD,addr
5801950202,street,24th Place,addr
5801950202,source,M-NCPPC,sourc
5801950203,city,Hyattsville,addr
5801950203,housenumber,6715,addr
5801950203,postcode,20782,addr
5801950203,state,MD,addr
5801950203,street,25th Avenue,addr
5801950203,source,M-NCPPC,sourc
5801950204,city,Hyattsville,addr
5801950204,housenumber,6411,addr
5801950204,postcode,20782,addr
5801950204,state,MD,addr
5801950204,street,Ager Road,addr
5801950204,source,M-NCPPC,sourc
5801950205,city,Hyattsville,addr
5801950205,housenumber,6700,addr
5801950205,postcode,20782,addr
5801950205,state,MD,addr
5801950205,street,23rd Avenue,addr
5801950205,source,M-NCPPC,sourc
5801950206,city,Hyattsville,addr
5801950206,flats,UNIT 101 - 302,addr
5801950206,housenumber,6817,addr
5801950206,postcode,20783,addr
5801950206,state,MD,addr
5801950206,street,Riggs Manor Drive,addr
5801950206,source,M-NCPPC,sourc
5801950207,city,Hyattsville,addr
5801950207,housenumber,6635,addr
5801950207,postcode,20782,addr
5801950207,state,MD,addr
5801950207,street,23rd Place,addr
5801950207,source,M-NCPPC,sourc
5801950208,city,Hyattsville,addr
5801950208,housenumber,6640,addr
5801950208,postcode,20782,addr
5801950208,state,MD,addr
5801950208,street,23rd Place,addr
5801950208,source,M-NCPPC,sourc
5801950209,city,Hyattsville,addr
5801950209,housenumber,2302,addr
5801950209,postcode,20782,addr
5801950209,state,MD,addr
5801950209,street,Sheridan Street,addr
5801950209,source,M-NCPPC,sourc
5801950210,city,Hyattsville,addr
5801950210,housenumber,2410,addr
5801950210,postcode,20782,addr
5801950210,state,MD,addr
5801950210,street,Sheridan Street,addr
5801950210,source,M-NCPPC,sourc
5801950211,city,Hyattsville,addr
5801950211,housenumber,2510,addr
5801950211,postcode,20782,addr
5801950211,state,MD,addr
5801950211,street,Van Buren Street,addr
5801950211,source,M-NCPPC,sourc
5801950212,city,Hyattsville,addr
5801950212,flats,"UNIT 101 - 203, A2",addr
5801950212,housenumber,6805,addr
5801950212,postcode,20783,addr
5801950212,state,MD,addr
5801950212,street,Riggs Manor Drive,addr
5801950212,source,M-NCPPC,sourc
5801950213,city,Hyattsville,addr
5801950213,flats,UNIT 101 - 304,addr
5801950213,housenumber,1900,addr
5801950213,postcode,20783,addr
5801950213,state,MD,addr
5801950213,street,Amherst Road,addr
5801950213,source,M-NCPPC,sourc
5801950214,city,Hyattsville,addr
5801950214,housenumber,6707,addr
5801950214,postcode,20782,addr
5801950214,state,MD,addr
5801950214,street,25th Avenue,addr
5801950214,source,M-NCPPC,sourc
5801950215,city,Hyattsville,addr
5801950215,flats,UNIT 1 - 304,addr
5801950215,housenumber,1900,addr
5801950215,postcode,20783,addr
5801950215,state,MD,addr
5801950215,street,Van Buren Street,addr
5801950215,source,M-NCPPC,sourc
5801950216,city,Hyattsville,addr
5801950216,flats,UNIT 1 - 304,addr
5801950216,housenumber,6803,addr
5801950216,postcode,20783,addr
5801950216,state,MD,addr
5801950216,street,Riggs Road,addr
5801950216,source,M-NCPPC,sourc
5801950217,city,Hyattsville,addr
5801950217,housenumber,6713,addr
5801950217,postcode,20782,addr
5801950217,state,MD,addr
5801950217,street,25th Avenue,addr
5801950217,source,M-NCPPC,sourc
5801950218,city,Hyattsville,addr
5801950218,housenumber,2317,addr
5801950218,postcode,20782,addr
5801950218,state,MD,addr
5801950218,street,Woodberry Street,addr
5801950218,source,M-NCPPC,sourc
5801950219,city,Hyattsville,addr
5801950219,housenumber,6646,addr
5801950219,postcode,20782,addr
5801950219,state,MD,addr
5801950219,street,23rd Avenue,addr
5801950219,source,M-NCPPC,sourc
5801950220,city,Hyattsville,addr
5801950220,housenumber,6648,addr
5801950220,postcode,20782,addr
5801950220,state,MD,addr
5801950220,street,24th Place,addr
5801950220,source,M-NCPPC,sourc
5801950221,city,Hyattsville,addr
5801950221,housenumber,6638,addr
5801950221,postcode,20782,addr
5801950221,state,MD,addr
5801950221,street,23rd Place,addr
5801950221,source,M-NCPPC,sourc
5801950222,city,Hyattsville,addr
5801950222,flats,UNIT 101 - 204,addr
5801950222,housenumber,6811,addr
5801950222,postcode,20783,addr
5801950222,state,MD,addr
5801950222,street,Riggs Road,addr
5801950222,source,M-NCPPC,sourc
5801950223,city,Hyattsville,addr
5801950223,flats,UNIT 101 - 302,addr
5801950223,housenumber,6807,addr
5801950223,postcode,20783,addr
5801950223,state,MD,addr
5801950223,street,Riggs Road,addr
5801950223,source,M-NCPPC,sourc
5801950224,city,Hyattsville,addr
5801950224,housenumber,6610,addr
5801950224,postcode,20782,addr
5801950224,state,MD,addr
5801950224,street,24th Place,addr
5801950224,source,M-NCPPC,sourc
5801950225,city,Hyattsville,addr
5801950225,housenumber,2312,addr
5801950225,postcode,20782,addr
5801950225,state,MD,addr
5801950225,street,Rittenhouse Street,addr
5801950225,source,M-NCPPC,sourc
5801950226,city,Hyattsville,addr
5801950226,housenumber,6640,addr
5801950226,postcode,20782,addr
5801950226,state,MD,addr
5801950226,street,24th Place,addr
5801950226,source,M-NCPPC,sourc
5801950227,city,Hyattsville,addr
5801950227,housenumber,6633,addr
5801950227,postcode,20782,addr
5801950227,state,MD,addr
5801950227,street,23rd Place,addr
5801950227,source,M-NCPPC,sourc
5801950228,city,Hyattsville,addr
5801950228,housenumber,6620,addr
5801950228,postcode,20782,addr
5801950228,state,MD,addr
5801950228,street,24th Place,addr
5801950228,source,M-NCPPC,sourc
5801950229,city,Hyattsville,addr
5801950229,flats,UNIT 101 - 4,addr
5801950229,housenumber,6801,addr
5801950229,postcode,20783,addr
5801950229,state,MD,addr
5801950229,street,Riggs Road,addr
5801950229,source,M-NCPPC,sourc
5801950230,city,Hyattsville,addr
5801950230,housenumber,6644,addr
5801950230,postcode,20782,addr
5801950230,state,MD,addr
5801950230,street,23rd Avenue,addr
5801950230,source,M-NCPPC,sourc
5801950231,city,Hyattsville,addr
5801950231,flats,UNIT 101 - 302,addr
5801950231,housenumber,6807,addr
5801950231,postcode,20783,addr
5801950231,state,MD,addr
5801950231,street,Riggs Manor Drive,addr
5801950231,source,M-NCPPC,sourc
5801950232,city,Hyattsville,addr
5801950232,flats,UNIT 101 - 304,addr
5801950232,housenumber,1906,addr
5801950232,postcode,20783,addr
5801950232,state,MD,addr
5801950232,street,Amherst Road,addr
5801950232,source,M-NCPPC,sourc
5801950233,city,Hyattsville,addr
5801950233,housenumber,6702,addr
5801950233,postcode,20782,addr
5801950233,state,MD,addr
5801950233,street,23rd Avenue,addr
5801950233,source,M-NCPPC,sourc
5801950234,city,Hyattsville,addr
5801950234,housenumber,6632,addr
5801950234,postcode,20782,addr
5801950234,state,MD,addr
5801950234,street,23rd Place,addr
5801950234,source,M-NCPPC,sourc
5801950235,city,Hyattsville,addr
5801950235,flats,UNIT 101 - 304,addr
5801950235,housenumber,6813,addr
5801950235,postcode,20783,addr
5801950235,state,MD,addr
5801950235,street,Riggs Road,addr
5801950235,source,M-NCPPC,sourc
5801950236,city,Hyattsville,addr
5801950236,flats,UNIT 101 - 203,addr
5801950236,housenumber,6819,addr
5801950236,postcode,20783,addr
5801950236,state,MD,addr
5801950236,street,Riggs Manor Drive,addr
5801950236,source,M-NCPPC,sourc
5801950237,city,Hyattsville,addr
5801950237,flats,UNIT 103 - 304,addr
5801950237,housenumber,6813,addr
5801950237,postcode,20783,addr
5801950237,state,MD,addr
5801950237,street,Riggs Manor Drive,addr
5801950237,source,M-NCPPC,sourc
5801950238,city,Hyattsville,addr
5801950238,housenumber,6703,addr
5801950238,postcode,20782,addr
5801950238,state,MD,addr
5801950238,street,25th Avenue,addr
5801950238,source,M-NCPPC,sourc
5801995004,city,Hyattsville,addr
5801995004,flats,UNIT 101 - 304,addr
5801995004,housenumber,6800,addr
5801995004,postcode,20782,addr
5801995004,state,MD,addr
5801995004,street,Highview Terrace,addr
5801995004,source,M-NCPPC,sourc
5801995005,city,Hyattsville,addr
5801995005,flats,UNIT 101 - 304,addr
5801995005,housenumber,7005,addr
5801995005,postcode,20782,addr
5801995005,state,MD,addr
5801995005,street,Highview Terrace,addr
5801995005,source,M-NCPPC,sourc
5801995006,city,Hyattsville,addr
5801995006,flats,UNIT 101 - 304,addr
5801995006,housenumber,7009,addr
5801995006,postcode,20782,addr
5801995006,state,MD,addr
5801995006,street,Highview Terrace,addr
5801995006,source,M-NCPPC,sourc
5801995007,city,Hyattsville,addr
5801995007,flats,"UNIT 101 - 303, T4",addr
5801995007,housenumber,7000,addr
5801995007,postcode,20782,addr
5801995007,state,MD,addr
5801995007,street,Highview Terrace,addr
5801995007,source,M-NCPPC,sourc
5801995008,city,Hyattsville,addr
5801995008,flats,UNIT 101 - 304,addr
5801995008,housenumber,7019,addr
5801995008,postcode,20782,addr
5801995008,state,MD,addr
5801995008,street,Highview Terrace,addr
5801995008,source,M-NCPPC,sourc
5801995009,city,Hyattsville,addr
5801995009,flats,UNIT 101 - 304,addr
5801995009,housenumber,6804,addr
5801995009,postcode,20782,addr
5801995009,state,MD,addr
5801995009,street,Highview Terrace,addr
5801995009,source,M-NCPPC,sourc
5801995010,city,Hyattsville,addr
5801995010,flats,UNIT 101 - 304,addr
5801995010,housenumber,7004,addr
5801995010,postcode,20782,addr
5801995010,state,MD,addr
5801995010,street,Highview Terrace,addr
5801995010,source,M-NCPPC,sourc
5801995011,city,Hyattsville,addr
5801995011,housenumber,6808,addr
5801995011,postcode,20782,addr
5801995011,state,MD,addr
5801995011,street,Highview Terrace,addr
5801995011,source,M-NCPPC,sourc
5801995012,city,Hyattsville,addr
5801995012,flats,UNIT 101 - 304,addr
5801995012,housenumber,7001,addr
5801995012,postcode,20782,addr
5801995012,state,MD,addr
5801995012,street,Highview Terrace,addr
5801995012,source,M-NCPPC,sourc
5801995013,city,Hyattsville,addr
5801995013,flats,UNIT 101 - 304,addr
5801995013,housenumber,6806,addr
5801995013,postcode,20782,addr
5801995013,state,MD,addr
5801995013,street,Highview Terrace,addr
5801995013,source,M-NCPPC,sourc
5801995014,city,Hyattsville,addr
5801995014,flats,UNIT 101 - 304,addr
5801995014,housenumber,7011,addr
5801995014,postcode,20782,addr
5801995014,state,MD,addr
5801995014,street,Highview Terrace,addr
5801995014,source,M-NCPPC,sourc
5801995015,city,Hyattsville,addr
5801995015,flats,UNIT 101 - 304,addr
5801995015,housenumber,6808,addr
5801995015,postcode,20782,addr
5801995015,state,MD,addr
5801995015,street,Highview Terrace,addr
5801995015,source,M-NCPPC,sourc
5801995016,city,Hyattsville,addr
5801995016,flats,UNIT 101 - 304,addr
5801995016,housenumber,6810,addr
5801995016,postcode,20782,addr
5801995016,state,MD,addr
5801995016,street,Highview Terrace,addr
5801995016,source,M-NCPPC,sourc
5801995017,city,Hyattsville,addr
5801995017,flats,UNIT 101 - 304,addr
5801995017,housenumber,7013,addr
5801995017,postcode,20782,addr
5801995017,state,MD,addr
5801995017,street,Highview Terrace,addr
5801995017,source,M-NCPPC,sourc
5801995018,city,Hyattsville,addr
5801995018,flats,UNIT 101 - 304,addr
5801995018,housenumber,7006,addr
5801995018,postcode,20782,addr
5801995018,state,MD,addr
5801995018,street,Highview Terrace,addr
5801995018,source,M-NCPPC,sourc
5801995019,city,Hyattsville,addr
5801995019,flats,"UNIT 101 - 304, T2, T3",addr
5801995019,housenumber,6902,addr
5801995019,postcode,20782,addr
5801995019,state,MD,addr
5801995019,street,Highview Terrace,addr
5801995019,source,M-NCPPC,sourc
5801995020,city,Hyattsville,addr
5801995020,flats,UNIT 101 - 304,addr
5801995020,housenumber,6802,addr
5801995020,postcode,20782,addr
5801995020,state,MD,addr
5801995020,street,Highview Terrace,addr
5801995020,source,M-NCPPC,sourc
5801995021,city,Hyattsville,addr
5801995021,flats,UNIT 101 - 304,addr
5801995021,housenumber,7015,addr
5801995021,postcode,20782,addr
5801995021,state,MD,addr
5801995021,street,Highview Terrace,addr
5801995021,source,M-NCPPC,sourc
5801995022,city,Hyattsville,addr
5801995022,housenumber,7006,addr
5801995022,postcode,20782,addr
5801995022,state,MD,addr
5801995022,street,Highview Terrace,addr
5801995022,source,M-NCPPC,sourc
5801995023,city,Hyattsville,addr
5801995023,flats,"UNIT 101 - 304, T1",addr
5801995023,housenumber,6900,addr
5801995023,postcode,20782,addr
5801995023,state,MD,addr
5801995023,street,Highview Terrace,addr
5801995023,source,M-NCPPC,sourc
5801995024,city,Hyattsville,addr
5801995024,flats,UNIT 101 - 304,addr
5801995024,housenumber,7017,addr
5801995024,postcode,20782,addr
5801995024,state,MD,addr
5801995024,street,Highview Terrace,addr
5801995024,source,M-NCPPC,sourc
5801995025,city,Hyattsville,addr
5801995025,flats,UNIT 101 - 304,addr
5801995025,housenumber,7007,addr
5801995025,postcode,20782,addr
5801995025,state,MD,addr
5801995025,street,Highview Terrace,addr
5801995025,source,M-NCPPC,sourc
5801995026,city,Hyattsville,addr
5801995026,flats,UNIT 101 - 304,addr
5801995026,housenumber,7002,addr
5801995026,postcode,20782,addr
5801995026,state,MD,addr
5801995026,street,Highview Terrace,addr
5801995026,source,M-NCPPC,sourc
5801995027,city,Hyattsville,addr
5801995027,flats,UNIT 101 - 304,addr
5801995027,housenumber,7003,addr
5801995027,postcode,20782,addr
5801995027,state,MD,addr
5801995027,street,Highview Terrace,addr
5801995027,source,M-NCPPC,sourc
5801995166,city,Hyattsville,addr
5801995166,flats,UNIT 101 - 304,addr
5801995166,housenumber,7021,addr
5801995166,postcode,20782,addr
5801995166,state,MD,addr
5801995166,street,Highview Terrace,addr
5801995166,source,M-NCPPC,sourc
5802006969,city,College Park,addr
5802006969,flats,UNIT 1 - 3,addr
5802006969,housenumber,4506,addr
5802006969,postcode,20740,addr
5802006969,state,MD,addr
5802006969,street,Fordham Lane,addr
5802006969,source,M-NCPPC,sourc
5802006970,city,College Park,addr
5802006970,flats,"UNIT 3 - 6, 21 - 24",addr
5802006970,housenumber,6923,addr
5802006970,postcode,20740,addr
5802006970,state,MD,addr
5802006970,street,Carleton Terrace,addr
5802006970,source,M-NCPPC,sourc
5802006971,city,College Park,addr
5802006971,flats,UNIT 1 - 6,addr
5802006971,housenumber,4504,addr
5802006971,postcode,20740,addr
5802006971,state,MD,addr
5802006971,street,Fordham Lane,addr
5802006971,source,M-NCPPC,sourc
5802006972,city,College Park,addr
5802006972,flats,UNIT 1 - 6,addr
5802006972,housenumber,4508,addr
5802006972,postcode,20740,addr
5802006972,state,MD,addr
5802006972,street,Fordham Lane,addr
5802006972,source,M-NCPPC,sourc
5802191080,city,College Park,addr
5802191080,housenumber,5106,addr
5802191080,postcode,20740,addr
5802191080,state,MD,addr
5802191080,street,Branchville Road,addr
5802191080,source,M-NCPPC,sourc
5802191081,city,College Park,addr
5802191081,housenumber,5067,addr
5802191081,postcode,20740,addr
5802191081,state,MD,addr
5802191081,street,Berwyn Road,addr
5802191081,source,M-NCPPC,sourc
5802191082,city,College Park,addr
5802191082,housenumber,5108,addr
5802191082,postcode,20740,addr
5802191082,state,MD,addr
5802191082,street,Branchville Road,addr
5802191082,source,M-NCPPC,sourc
5802191083,city,College Park,addr
5802191083,housenumber,5069,addr
5802191083,postcode,20740,addr
5802191083,state,MD,addr
5802191083,street,Berwyn Road,addr
5802191083,source,M-NCPPC,sourc
5802524880,name,Chevy Chase Design Center,nam
5802524880,shop,furniture,sho
5802524880,website,https://chevychasedesigncenter.com,websit
5807308179,city,Silver Spring,addr
5807308179,flats,"UNIT MG101 - MG621, MGT10 - MGT21",addr
5807308179,housenumber,3142,addr
5807308179,postcode,20904,addr
5807308179,state,MD,addr
5807308179,street,Gracefield Road,addr
5807308179,source,M-NCPPC,sourc
5807308180,city,Beltsville,addr
5807308180,flats,UNIT 101 - 304,addr
5807308180,housenumber,11376,addr
5807308180,postcode,20705,addr
5807308180,state,MD,addr
5807308180,street,Cherry Hill Road,addr
5807308180,source,M-NCPPC,sourc
5807308181,city,Beltsville,addr
5807308181,flats,UNIT 101 - 304,addr
5807308181,housenumber,11380,addr
5807308181,postcode,20705,addr
5807308181,state,MD,addr
5807308181,street,Cherry Hill Road,addr
5807308181,source,M-NCPPC,sourc
5807308182,city,Beltsville,addr
5807308182,housenumber,11446,addr
5807308182,postcode,20705,addr
5807308182,state,MD,addr
5807308182,street,Cherry Hill Road,addr
5807308182,source,M-NCPPC,sourc
5807308183,city,Beltsville,addr
5807308183,housenumber,11430,addr
5807308183,postcode,20705,addr
5807308183,state,MD,addr
5807308183,street,Cherry Hill Road,addr
5807308183,source,M-NCPPC,sourc
5807308184,city,Beltsville,addr
5807308184,housenumber,11428,addr
5807308184,postcode,20705,addr
5807308184,state,MD,addr
5807308184,street,Cherry Hill Road,addr
5807308184,source,M-NCPPC,sourc
5807308185,city,Beltsville,addr
5807308185,housenumber,11444,addr
5807308185,postcode,20705,addr
5807308185,state,MD,addr
5807308185,street,Cherry Hill Road,addr
5807308185,source,M-NCPPC,sourc
5807308186,city,Beltsville,addr
5807308186,flats,UNIT 101 - 304,addr
5807308186,housenumber,11374,addr
5807308186,postcode,20705,addr
5807308186,state,MD,addr
5807308186,street,Cherry Hill Road,addr
5807308186,source,M-NCPPC,sourc
5807308187,city,Beltsville,addr
5807308187,housenumber,11440,addr
5807308187,postcode,20705,addr
5807308187,state,MD,addr
5807308187,street,Cherry Hill Road,addr
5807308187,source,M-NCPPC,sourc
5807308188,city,Beltsville,addr
5807308188,housenumber,11442,addr
5807308188,postcode,20705,addr
5807308188,state,MD,addr
5807308188,street,Cherry Hill Road,addr
5807308188,source,M-NCPPC,sourc
5807308189,city,Beltsville,addr
5807308189,housenumber,11432,addr
5807308189,postcode,20705,addr
5807308189,state,MD,addr
5807308189,street,Cherry Hill Road,addr
5807308189,source,M-NCPPC,sourc
5807308190,city,Beltsville,addr
5807308190,flats,UNIT 101 - 304,addr
5807308190,housenumber,3586,addr
5807308190,postcode,20705,addr
5807308190,state,MD,addr
5807308190,street,Powder Mill Road,addr
5807308190,source,M-NCPPC,sourc
5807313872,city,Beltsville,addr
5807313872,flats,UNIT 3 - 36,addr
5807313872,housenumber,4005,addr
5807313872,postcode,20705,addr
5807313872,state,MD,addr
5807313872,street,Lakehouse Road,addr
5807313872,source,M-NCPPC,sourc
5807313873,city,Silver Spring,addr
5807313873,flats,UNIT OP101 - OP523,addr
5807313873,housenumber,3156,addr
5807313873,postcode,20904,addr
5807313873,state,MD,addr
5807313873,street,Gracefield Road,addr
5807313873,source,M-NCPPC,sourc
5807313874,city,Beltsville,addr
5807313874,flats,UNIT 1 - 32,addr
5807313874,housenumber,4003,addr
5807313874,postcode,20705,addr
5807313874,state,MD,addr
5807313874,street,Lakehouse Road,addr
5807313874,source,M-NCPPC,sourc
5807313875,city,Silver Spring,addr
5807313875,flats,UNIT 1101 - 3344,addr
5807313875,housenumber,3160,addr
5807313875,postcode,20904,addr
5807313875,state,MD,addr
5807313875,street,Gracefield Road,addr
5807313875,source,M-NCPPC,sourc
5807313876,city,Beltsville,addr
5807313876,flats,UNIT 1 - 32,addr
5807313876,housenumber,4007,addr
5807313876,postcode,20705,addr
5807313876,state,MD,addr
5807313876,street,Lakehouse Road,addr
5807313876,source,M-NCPPC,sourc
5807313877,city,Silver Spring,addr
5807313877,flats,UNIT FC101 - FC623,addr
5807313877,housenumber,3158,addr
5807313877,postcode,20904,addr
5807313877,state,MD,addr
5807313877,street,Gracefield Road,addr
5807313877,source,M-NCPPC,sourc
5807313879,city,Silver Spring,addr
5807313879,flats,"UNIT HG101 - HG421, HGT01 - HGT21",addr
5807313879,housenumber,3154,addr
5807313879,postcode,20904,addr
5807313879,state,MD,addr
5807313879,street,Gracefield Road,addr
5807313879,source,M-NCPPC,sourc
5807326577,city,Beltsville,addr
5807326577,housenumber,4418,addr
5807326577,postcode,20705,addr
5807326577,state,MD,addr
5807326577,street,Powder Mill Road,addr
5807326577,source,M-NCPPC,sourc
5807326578,city,Beltsville,addr
5807326578,housenumber,11703,addr
5807326578,postcode,20705,addr
5807326578,state,MD,addr
5807326578,street,Roby Avenue,addr
5807326578,source,M-NCPPC,sourc
5807326579,city,Beltsville,addr
5807326579,flats,UNIT 1 - 6,addr
5807326579,housenumber,11704,addr
5807326579,postcode,20705,addr
5807326579,state,MD,addr
5807326579,street,Roby Avenue,addr
5807326579,source,M-NCPPC,sourc
5807326580,city,Beltsville,addr
5807326580,housenumber,4410,addr
5807326580,postcode,20705,addr
5807326580,state,MD,addr
5807326580,street,Powder Mill Road,addr
5807326580,name,7-Eleven,nam
5807326580,phone,+1 301-937-6793,phon
5807326580,shop,convenience,sho
5807326580,source,M-NCPPC,sourc
5807326580,website,https://www.7-eleven.com,websit
